file_id,source_id,relative_path,original_path,sha256,bytes,characters,characters_no_ws,utf8_valid,is_empty
SHSRC0057_2-36,SHSRC0057,02_source_texts/SHSRC0057/2-36.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-36.txt,ee2123f95fd3c4111f7bba2f5c0fc2dddaa89213a87b05985ad33fdfb83f52d0,3705,1261,1239,True,False
SHSRC0057_2-37,SHSRC0057,02_source_texts/SHSRC0057/2-37.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-37.txt,7a832c9a9b783fa87540282dcb30530b440948ea85e8783b3cc74ef6c6642d12,971,343,333,True,False
SHSRC0057_2-38,SHSRC0057,02_source_texts/SHSRC0057/2-38.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-38.txt,76116b81cf521a665fa895d9690fdf822568f9fca287867fadcb22ea5a9b6439,1982,684,656,True,False
SHSRC0057_2-39,SHSRC0057,02_source_texts/SHSRC0057/2-39.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-39.txt,408bda46f3352f245eb10be9c35de8bde2fbccf667c3996ce04aeac3d7844a55,2341,801,788,True,False
SHSRC0057_2-4,SHSRC0057,02_source_texts/SHSRC0057/2-4.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-4.txt,a4b31119299dd87c9c1512458993295cd4fa4252a6a0e4271ee090afd3d621cc,2092,722,691,True,False
SHSRC0057_2-40,SHSRC0057,02_source_texts/SHSRC0057/2-40.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-40.txt,76396605fe8b9e5916962f6e0cfaf4cbef1138b0dd200423043890688f7cca46,929,329,311,True,False
SHSRC0057_2-5,SHSRC0057,02_source_texts/SHSRC0057/2-5.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-5.txt,f4969fe611550a9d57db16f56e41f36bbd227f5fcc7a42a3f555bf39d0851e5b,1224,428,404,True,False
SHSRC0057_2-6,SHSRC0057,02_source_texts/SHSRC0057/2-6.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-6.txt,1ca4d179d0a06396e62d16a1e2fa52fa04f06ef546dc095501bd7b4aca952adf,3746,1276,1258,True,False
SHSRC0057_2-7,SHSRC0057,02_source_texts/SHSRC0057/2-7.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-7.txt,9b7ea085316dac0677e00825fd813ab2fa2e33b3981cacf229301c5b104e6286,3123,1071,1044,True,False
SHSRC0057_2-8,SHSRC0057,02_source_texts/SHSRC0057/2-8.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-8.txt,c18e73a8197edc47eefc8f9c3c5a407415bb8a14e8b84733505e8bf9a295f0a0,3043,1045,1004,True,False
SHSRC0057_2-9,SHSRC0057,02_source_texts/SHSRC0057/2-9.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2-9.txt,ad81f01360bd22880dfe6e42f35b909fd970b635e1a7b7962773b9f9e09b11dc,2421,827,800,True,False
SHSRC0057_2,SHSRC0057,02_source_texts/SHSRC0057/2.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/2.txt,1f28f9354eea80f525b0ede11fe1d98a1b4f040d53a875c14a24916e505bfbd0,24,16,16,True,False
SHSRC0057_3-1,SHSRC0057,02_source_texts/SHSRC0057/3-1.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-1.txt,e3cae16e3e39c392a6edf47331b0685447f85696877ecc45715670c83a670aff,3125,1073,1020,True,False
SHSRC0057_3-10,SHSRC0057,02_source_texts/SHSRC0057/3-10.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-10.txt,9549fe850e67a5afea448787aeeded6f2dad7c541ceb46529ec0b9855302d892,13323,4501,4371,True,False
SHSRC0057_3-11,SHSRC0057,02_source_texts/SHSRC0057/3-11.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-11.txt,7db928140eaa3bdd7da2a184b3253908860a224ed81b02d9e7b7d0780b914718,2130,736,690,True,False
SHSRC0057_3-12,SHSRC0057,02_source_texts/SHSRC0057/3-12.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-12.txt,918bc5577179a9f930217753d375814fa65a6ba7048959eedc8283a944ee771b,59,31,29,True,False
SHSRC0057_3-13,SHSRC0057,02_source_texts/SHSRC0057/3-13.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-13.txt,d5e44d9d4e70e66e6267a45e188782cb600e9067604e3269d58883761f13216b,1931,669,640,True,False
SHSRC0057_3-14,SHSRC0057,02_source_texts/SHSRC0057/3-14.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-14.txt,5492d5ec50d57f308736ef2606988f376470c860a1b12d20a2885b478cbdbdc7,3061,1045,1008,True,False
SHSRC0057_3-15,SHSRC0057,02_source_texts/SHSRC0057/3-15.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-15.txt,225f87a50136ddf6ccedb4f5157300becbc0dbc538da2759dd4565b2cdda35f7,2530,872,823,True,False
SHSRC0057_3-16,SHSRC0057,02_source_texts/SHSRC0057/3-16.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-16.txt,def3b9ace2a0d01cea85b244f9f9eb0aaa3ff4028a8cef1993aeb1ab5b5c8cac,518,192,169,True,False
SHSRC0057_3-17,SHSRC0057,02_source_texts/SHSRC0057/3-17.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-17.txt,574ee40966252a89ead16fb912e2eb15d0eb56d92ab98a505ee8a9e8edc7f005,520,194,166,True,False
SHSRC0057_3-18,SHSRC0057,02_source_texts/SHSRC0057/3-18.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-18.txt,305d2c7779dab3f3aeb4701a648e427166ff55593ffdcd410a7e31ac6f0cb462,2379,821,774,True,False
SHSRC0057_3-19,SHSRC0057,02_source_texts/SHSRC0057/3-19.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-19.txt,89b46ed8c8f782c0f1d23ad35e5e61f097b90da19e244ea1573ce3ea3bee0d46,1291,451,438,True,False
SHSRC0057_3-2,SHSRC0057,02_source_texts/SHSRC0057/3-2.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-2.txt,c9c08d5fd6651c1a3eecd7360c01517018a5c5f5cc3e0d43731692e5582f3eda,5565,1909,1754,True,False
SHSRC0057_3-20,SHSRC0057,02_source_texts/SHSRC0057/3-20.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-20.txt,4d679bcf4a08224df0d6e6d5c96b1d22d50658b8d2ff204972f3fde3c0035c6d,4597,1557,1532,True,False
SHSRC0057_3-21,SHSRC0057,02_source_texts/SHSRC0057/3-21.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-21.txt,3ed8b32ba027f930d72d441021f540c92cbfc36bf95310fe97dc04c04349d49a,3197,1109,1016,True,False
SHSRC0057_3-22,SHSRC0057,02_source_texts/SHSRC0057/3-22.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-22.txt,a3aecd97205954892135815be54b05f4a0e620ce5da48a7f201c4aa8a54240c2,7791,2643,2577,True,False
SHSRC0057_3-23,SHSRC0057,02_source_texts/SHSRC0057/3-23.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-23.txt,130974ccfd19921fcd81557c0403365903fcdc3345779caf74149dd4c1d73624,2139,739,715,True,False
SHSRC0057_3-24,SHSRC0057,02_source_texts/SHSRC0057/3-24.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-24.txt,632fd094a3bfb35b261c3d3f0a17aa356b3492a3b87a4f8b5d8063b8300948f6,5021,1711,1657,True,False
SHSRC0057_3-25,SHSRC0057,02_source_texts/SHSRC0057/3-25.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-25.txt,4d2aed4a7baff3ed5a4d089b655d2c19f879314b31103c41f8bc9a59fce5ba5d,4747,1613,1568,True,False
SHSRC0057_3-3,SHSRC0057,02_source_texts/SHSRC0057/3-3.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-3.txt,7b69fa58981ccca4574e26fe67a97d9a839b4533df8804c820c2fee771431ef6,2048,718,666,True,False
SHSRC0057_3-4,SHSRC0057,02_source_texts/SHSRC0057/3-4.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-4.txt,e65cae419c3986903ee40a0554ee951c566043e1f32e4cc36d5a212299534b07,8896,3004,2926,True,False
SHSRC0057_3-5,SHSRC0057,02_source_texts/SHSRC0057/3-5.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-5.txt,7e080fcc83bff53b2f4eb77e4887b6092515255b49f7c3a79800f1eed9d6e1c2,8321,2833,2703,True,False
SHSRC0057_3-6,SHSRC0057,02_source_texts/SHSRC0057/3-6.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-6.txt,0637c09776f0b28cb6a4e42fda57e667b83691647189559b51af1b50c77c8195,13108,4432,4336,True,False
SHSRC0057_3-7,SHSRC0057,02_source_texts/SHSRC0057/3-7.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-7.txt,14e5f066722b58c3fadf08e0b2353800f7ef539c463ca2773a6be721697675c8,9507,3219,3119,True,False
SHSRC0057_3-8,SHSRC0057,02_source_texts/SHSRC0057/3-8.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-8.txt,522f6ebb219bc079c2bf601307b1cde48dcfeedfcdeddb69671222cdf194c376,4354,1484,1436,True,False
SHSRC0057_3-9,SHSRC0057,02_source_texts/SHSRC0057/3-9.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3-9.txt,c7f538890d8358dfd16fcde9cba82592e3a7d6e345b5120f064412883f61ffe5,974,350,310,True,False
SHSRC0057_3,SHSRC0057,02_source_texts/SHSRC0057/3.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/3.txt,d4d0e8d7a37773125f563e537c4d2c0c42d0cf7eba215368ffcba478198e3695,24,16,16,True,False
SHSRC0057_index,SHSRC0057,02_source_texts/SHSRC0057/index.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/index.txt,cab59508a0f0c853b46edf394099ba49c0ab1c500bdb33d43c9e3d9e9d81ed72,156,82,71,True,False
SHSRC0057_menu,SHSRC0057,02_source_texts/SHSRC0057/menu.txt,data/corpus_raw/yian_cases/書籍/經方實驗錄/menu.txt,c9532d5b3e640be587f491d27855f8396f906d6be9691ad760670847823cdefb,4227,1803,1526,True,False
